"store","price","vol","disp"
"SYRACUSE - PRICE CHOPPER",2.216054,3837,1
"SYRACUSE - WEGMANS",3.481982,666,1
"NEW ENGLAND (NORTH) - SHOP N SAVE",2.106542,8851,1
"SAN ANT/CORPUS CHR - H E BUTT",3.25858,16200,1
"BIRMINGHAM/MONTGOM - BRUNOS",2.60401,10475,1
"BIRMINGHAM/MONTGOM - KROGER",2.027397,2190,0
"BIRMINGHAM/MONTGOM - WINN DIXIE",2.296094,5120,1
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.720081,1479,1
"NEW YORK (NEW) - A & P",4.394286,3675,1
"NEW YORK (NEW) - PATHMARK",4.385993,3070,1
"NEW YORK (NEW) - WALDBAUMS",4.472468,1471,0
"ROANOKE (NEW) - FOOD LION",3.033673,2257,1
"ROANOKE (NEW) - KROGER CO",2.68911,5317,1
"LOS ANGELES - LUCKY",3.257363,9881,1
"LOS ANGELES - RALPHS",3.05349,8151,1
"LOS ANGELES - VONS",3.69116,6165,0
"CHICAGO - DOMINICK",2.961931,6567,1
"CHICAGO - JEWEL",2.653375,25405,1
"CHICAGO - OMNI",2.596336,6114,1
"HOUSTON - KROGER CO",2.697284,7621,1
"HOUSTON - RANDALLS",3.309142,5677,1
"PITTSBURGH - GIANT EAGLE",3.326916,2701,1
"DETROIT - FARMER JACKS",2.477459,6832,1
"DETROIT - KROGER CO",2.886683,3980,0
"CLEVELAND - STOP N SHOP",2.848475,2950,0
"ST. LOUIS - NATIONAL SUPER",2.386592,12023,1
"ST. LOUIS - SCHNUCK MARKETS",2.386742,11359,1
"DALLAS/FT. WORTH - ALBERTSONS",2.920091,3967,1
"DALLAS/FT. WORTH - KROGER CO",2.446637,5219,1
"DALLAS/FT. WORTH - TOM THUMB",3.334564,3249,0
"DALLAS/FT. WORTH - WINN DIXIE",2.372881,2065,1
"BOSTON - SHAWS",2.439096,2389,0
"BOSTON - STAR MARKET",3.144033,729,0
"BOSTON - STOP & SHOP",2.514383,2642,0
"SAN FRANCISCO - LUCKY",3.696959,8319,1
"TAMPA/ST. PETE - KASH N KARRY",2.520328,5485,1
"TAMPA/ST. PETE - PUBLIX",2.50411,7665,1
"TAMPA/ST. PETE - WINN DIXIE",2.831767,4256,1
"DENVER - KING SOOPERS INC",2.705408,8432,1
"PHILADELPHIA - ACME MARKET",3.652188,6078,1
"ATLANTA - KROGER CO",2.492731,5159,0
"ATLANTA - WINN DIXIE",2.69616,3255,0
"CINCINNATI - KROGER CO",2.386698,6796,1
"INDIANAPOLIS - KROGER CO",2.653151,3872,1
"OKLAHOMA CITY - HOMELAND",2.43746,4677,1
"SACRAMENTO - RALEYS",3.851828,1586,1
"SAN DIEGO - LUCKY",3.336693,3175,0
"SAN DIEGO - RALPHS",3.052775,2198,1
"SALT LAKE CITY - SMITHS FOOD",3.121845,13353,1
"PHOENIX - SAFEWAY",3.053392,1592,1
"PHOENIX - FRY'S FOOD STORE",3.587824,1002,0
"PHOENIX - SMITHS FOOD",3.31984,1754,1
"MIAMI - PUBLIX",2.640291,11134,1
"MIAMI - WINN DIXIE",2.500789,8235,0
"NASHVILLE - KROGER CO",2.941253,3064,0
"RALEIGH/GREENSBORO - WINN DIXIE",2.828165,1548,1
"RALEIGH/GREENSBORO - FOOD LION",2.82241,3784,1
"ALBANY,NY - PRICE CHOPPER",2.220486,4032,1
"BALTI/WASH - GIANT FOOD INC",3.053225,10108,0
"BALTI/WASH - SAFEWAY",3.720719,4397,1
"BALTI/WASH - SUPER FRESH",3.879121,1183,0
"MILWAUKEE - KOHLS FOOD STORE",3.139564,1605,0
"NEW ORLEANS - WINN DIXIE",2.80504,3770,0
"BUFFALO/ROCHESTER - TOPS MARKETS",3.199683,2524,1
"BUFFALO/ROCHESTER - WEGMANS",2.675489,15528,1
"CHARLOTTE - BI LO",2.386109,1699,1
"CHARLOTTE - HARRIS TEETER",2.472607,1661,1
"CHARLOTTE - WINN DIXIE",2.598776,2288,1
"CHARLOTTE - FOOD LION",2.741755,3396,1
"HARTFORD - STOP & SHOP",3.410112,1780,0
"JACKSONVILLE,FL - PUBLIX",2.386212,2843,0
"JACKSONVILLE,FL - WINN DIXIE",2.268563,4956,0
"JACKSONVILLE,FL - FOOD LION",2.417896,1017,1
"LOUISVILLE - KROGER CO",2.437991,3185,1
"LOUISVILLE - WINN DIXIE",2.599176,1699,0
"RICHMOND/NORFOLK - FOOD LION",2.697533,4784,1
"RICHMOND/NORFOLK - NEW FARM FRESH",2.859133,2513,1
"COLUMBUS,OH - BIG BEAR",2.442513,2992,1
"COLUMBUS,OH - KROGER CO",2.403442,4997,0
"LITTLE ROCK - HARVEST FOODS",2.679435,1984,1
"WICHITA - DILLON COMPANIES",3.695122,1148,1
"SOUTH CAROLINA - BI LO",2.386723,8978,1
"SOUTH CAROLINA - FOOD LION",2.597718,4032,1
"SOUTH CAROLINA - WINN DIXIE",2.386963,3605,0
"ORLANDO,FL - PUBLIX",2.434333,7835,1
"ORLANDO,FL - WINN DIXIE",2.40065,4308,1
"ORLANDO,FL - FOOD LION",2.382423,842,1
"SYRACUSE - P & C FOOD MARKE",3.174941,846,1
"SYRACUSE - PRICE CHOPPER",2.222537,4242,1
"SYRACUSE - WEGMANS",2.667662,4688,1
"NEW ENGLAND (NORTH) - SHOP N SAVE",2.106727,8414,1
"SAN ANT/CORPUS CHR - H E BUTT",3.143867,14715,1
"BIRMINGHAM/MONTGOM - BRUNOS",2.547822,9870,1
"BIRMINGHAM/MONTGOM - KROGER",2.65331,1722,0
"BIRMINGHAM/MONTGOM - WINN DIXIE",2.288876,5016,1
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.652355,1444,1
"NEW YORK (NEW) - A & P",4.392968,4181,0
"NEW YORK (NEW) - PATHMARK",3.986801,4849,1
"NEW YORK (NEW) - WALDBAUMS",4.504601,1956,0
"ROANOKE (NEW) - FOOD LION",2.842898,2457,1
"ROANOKE (NEW) - KROGER CO",2.622847,4876,1
"LOS ANGELES - LUCKY",2.46569,20606,1
"LOS ANGELES - RALPHS",2.519905,14745,1
"LOS ANGELES - VONS",2.793993,8490,0
"CHICAGO - DOMINICK",3.211689,6656,1
"CHICAGO - JEWEL",3.014124,25984,1
"CHICAGO - OMNI",2.184153,10942,1
"HOUSTON - KROGER CO",2.695545,8103,1
"HOUSTON - RANDALLS",3.300281,4629,1
"PITTSBURGH - GIANT EAGLE",3.327641,2518,0
"DETROIT - FARMER JACKS",2.451905,6851,1
"DETROIT - KROGER CO",2.760615,4098,0
"CLEVELAND - STOP N SHOP",2.70484,3161,1
"ST. LOUIS - NATIONAL SUPER",3.097041,3751,0
"ST. LOUIS - SCHNUCK MARKETS",2.262413,10533,1
"DALLAS/FT. WORTH - ALBERTSONS",2.920247,3887,0
"DALLAS/FT. WORTH - KROGER CO",2.828897,5523,1
"DALLAS/FT. WORTH - TOM THUMB",2.666185,3460,1
"DALLAS/FT. WORTH - WINN DIXIE",2.372579,1291,1
"BOSTON - SHAWS",2.457166,2463,0
"BOSTON - STAR MARKET",3.136943,628,0
"BOSTON - STOP & SHOP",2.559052,2193,0
"SAN FRANCISCO - LUCKY",2.818701,11390,1
"TAMPA/ST. PETE - KASH N KARRY",2.561118,5473,1
"TAMPA/ST. PETE - PUBLIX",2.739264,4541,1
"TAMPA/ST. PETE - WINN DIXIE",2.828402,4056,1
"DENVER - KING SOOPERS INC",3.327347,3898,1
"PHILADELPHIA - ACME MARKET",3.579038,2891,1
"ATLANTA - KROGER CO",2.434512,5627,0
"ATLANTA - WINN DIXIE",2.707978,2695,0
"CINCINNATI - KROGER CO",2.79848,6972,1
"INDIANAPOLIS - KROGER CO",2.801216,3124,0
"OKLAHOMA CITY - HOMELAND",2.402713,4718,1
"SACRAMENTO - RALEYS",3.852502,1539,0
"SAN DIEGO - LUCKY",2.435854,8317,1
"SAN DIEGO - RALPHS",2.519873,5032,1
"SALT LAKE CITY - SMITHS FOOD",3.053213,9866,1
"PHOENIX - SAFEWAY",3.083709,5985,1
"PHOENIX - FRY'S FOOD STORE",3.58734,1248,0
"PHOENIX - SMITHS FOOD",3.320781,1434,1
"MIAMI - PUBLIX",2.631372,10162,1
"MIAMI - WINN DIXIE",2.520296,8253,0
"NASHVILLE - KROGER CO",2.722152,3160,0
"RALEIGH/GREENSBORO - WINN DIXIE",2.576159,1661,1
"RALEIGH/GREENSBORO - FOOD LION",2.700109,3678,1
"ALBANY,NY - PRICE CHOPPER",2.222257,3190,1
"BALTI/WASH - GIANT FOOD INC",3.763919,4634,1
"BALTI/WASH - SAFEWAY",4.046451,4607,1
"BALTI/WASH - SUPER FRESH",3.754433,1128,0
"MILWAUKEE - KOHLS FOOD STORE",3.150452,1768,0
"NEW ORLEANS - WINN DIXIE",2.804114,3354,0
"BUFFALO/ROCHESTER - TOPS MARKETS",3.232189,1951,0
"BUFFALO/ROCHESTER - WEGMANS",2.696586,7498,1
"CHARLOTTE - BI LO",2.386407,1589,1
"CHARLOTTE - HARRIS TEETER",2.119784,2037,1
"CHARLOTTE - WINN DIXIE",2.333206,2617,1
"CHARLOTTE - FOOD LION",2.74961,3207,1
"HARTFORD - STOP & SHOP",3.398857,1750,0
"JACKSONVILLE,FL - PUBLIX",2.722862,1649,0
"JACKSONVILLE,FL - WINN DIXIE",2.319568,3705,1
"JACKSONVILLE,FL - FOOD LION",2.401816,881,1
"LOUISVILLE - KROGER CO",2.423287,3109,1
"LOUISVILLE - WINN DIXIE",2.600599,2336,0
"RICHMOND/NORFOLK - FOOD LION",2.734359,4028,1
"RICHMOND/NORFOLK - NEW FARM FRESH",2.808375,2818,1
"COLUMBUS,OH - BIG BEAR",2.681692,2884,1
"COLUMBUS,OH - KROGER CO",2.386695,4254,1
"LITTLE ROCK - HARVEST FOODS",2.681656,1957,0
"WICHITA - DILLON COMPANIES",3.694849,1029,0
"SOUTH CAROLINA - BI LO",2.386642,7666,1
"SOUTH CAROLINA - FOOD LION",2.538112,4618,1
"SOUTH CAROLINA - WINN DIXIE",2.386663,3269,0
"ORLANDO,FL - PUBLIX",2.714965,5045,1
"ORLANDO,FL - WINN DIXIE",2.403136,4656,0
"ORLANDO,FL - FOOD LION",2.409499,779,1
"SYRACUSE - P & C FOOD MARKE",3.103928,2011,1
"SYRACUSE - PRICE CHOPPER",2.221248,2852,1
"SYRACUSE - WEGMANS",2.672446,2711,1
"NEW ENGLAND (NORTH) - SHOP N SAVE",2.106706,7769,1
"SAN ANT/CORPUS CHR - H E BUTT",3.246219,13687,1
"BIRMINGHAM/MONTGOM - BRUNOS",2.588902,9083,1
"BIRMINGHAM/MONTGOM - KROGER",2.798482,1449,0
"BIRMINGHAM/MONTGOM - WINN DIXIE",2.286267,5425,1
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.635092,1573,1
"NEW YORK (NEW) - A & P",3.584632,3722,0
"NEW YORK (NEW) - PATHMARK",4.38628,3003,1
"NEW YORK (NEW) - WALDBAUMS",4.427371,1666,0
"ROANOKE (NEW) - FOOD LION",2.623473,2701,1
"ROANOKE (NEW) - KROGER CO",2.522645,4990,1
"LOS ANGELES - LUCKY",2.491831,24606,1
"LOS ANGELES - RALPHS",3.579809,6171,1
"LOS ANGELES - VONS",2.745582,17259,1
"CHICAGO - DOMINICK",3.260794,6369,1
"CHICAGO - JEWEL",3.26402,12518,0
"CHICAGO - OMNI",2.022042,12794,1
"HOUSTON - KROGER CO",2.769475,8203,0
"HOUSTON - RANDALLS",3.676425,3894,0
"PITTSBURGH - GIANT EAGLE",2.386846,7207,1
"DETROIT - FARMER JACKS",2.053455,21420,1
"DETROIT - KROGER CO",2.42739,10887,1
"CLEVELAND - STOP N SHOP",2.409449,6350,1
"ST. LOUIS - NATIONAL SUPER",3.369629,1699,0
"ST. LOUIS - SCHNUCK MARKETS",1.999971,34806,1
"DALLAS/FT. WORTH - ALBERTSONS",2.92,3975,0
"DALLAS/FT. WORTH - KROGER CO",2.42637,7334,1
"DALLAS/FT. WORTH - TOM THUMB",2.794456,6602,1
"DALLAS/FT. WORTH - WINN DIXIE",2.37158,1133,1
"BOSTON - SHAWS",2.436141,2529,0
"BOSTON - STAR MARKET",3.143917,674,0
"BOSTON - STOP & SHOP",2.67497,9113,0
"SAN FRANCISCO - LUCKY",2.799339,13610,1
"TAMPA/ST. PETE - KASH N KARRY",3.191339,3972,1
"TAMPA/ST. PETE - PUBLIX",2.737939,5182,1
"TAMPA/ST. PETE - WINN DIXIE",2.862643,5169,1
"DENVER - KING SOOPERS INC",3.275328,4580,1
"PHILADELPHIA - ACME MARKET",2.653319,13061,1
"ATLANTA - KROGER CO",2.395229,6414,1
"ATLANTA - WINN DIXIE",2.706298,2969,0
"CINCINNATI - KROGER CO",2.667034,7268,1
"INDIANAPOLIS - KROGER CO",2.96227,3207,0
"OKLAHOMA CITY - HOMELAND",2.410482,3759,1
"SACRAMENTO - RALEYS",3.853643,1551,1
"SAN DIEGO - LUCKY",2.433935,10573,1
"SAN DIEGO - RALPHS",3.585849,2021,1
"SALT LAKE CITY - SMITHS FOOD",3.053869,2042,1
"PHOENIX - SAFEWAY",3.093474,6237,1
"PHOENIX - FRY'S FOOD STORE",3.586753,1389,1
"PHOENIX - SMITHS FOOD",3.320445,1888,1
"MIAMI - PUBLIX",2.620425,10027,1
"MIAMI - WINN DIXIE",2.5117,9402,0
"NASHVILLE - KROGER CO",2.718849,3475,0
"RALEIGH/GREENSBORO - WINN DIXIE",2.611711,2408,1
"RALEIGH/GREENSBORO - FOOD LION",2.424185,4201,1
"ALBANY,NY - PRICE CHOPPER",2.2206,3631,1
"BALTI/WASH - GIANT FOOD INC",3.80018,4454,0
"BALTI/WASH - SAFEWAY",4.120186,4518,1
"BALTI/WASH - SUPER FRESH",3.333262,4654,0
"MILWAUKEE - KOHLS FOOD STORE",3.135043,1755,0
"NEW ORLEANS - WINN DIXIE",2.793023,3411,0
"BUFFALO/ROCHESTER - TOPS MARKETS",3.217212,2661,1
"BUFFALO/ROCHESTER - WEGMANS",3.365764,4101,1
"CHARLOTTE - BI LO",2.387258,1601,1
"CHARLOTTE - HARRIS TEETER",2.463918,1843,1
"CHARLOTTE - WINN DIXIE",2.333546,3133,1
"CHARLOTTE - FOOD LION",2.624969,4005,1
"HARTFORD - STOP & SHOP",3.141416,14277,0
"JACKSONVILLE,FL - PUBLIX",2.731176,1700,1
"JACKSONVILLE,FL - WINN DIXIE",2.286598,4850,0
"JACKSONVILLE,FL - FOOD LION",2.415946,1041,1
"LOUISVILLE - KROGER CO",2.665716,2103,1
"LOUISVILLE - WINN DIXIE",2.391396,2371,0
"RICHMOND/NORFOLK - FOOD LION",2.552848,5951,1
"RICHMOND/NORFOLK - NEW FARM FRESH",2.83642,3240,1
"COLUMBUS,OH - BIG BEAR",2.516773,2504,1
"COLUMBUS,OH - KROGER CO",2.387168,4551,1
"LITTLE ROCK - HARVEST FOODS",2.681771,1920,0
"WICHITA - DILLON COMPANIES",3.694534,1244,1
"SOUTH CAROLINA - BI LO",2.386776,8258,1
"SOUTH CAROLINA - FOOD LION",2.464473,5137,1
"SOUTH CAROLINA - WINN DIXIE",2.387031,3917,1
"ORLANDO,FL - PUBLIX",2.717219,4919,1
"ORLANDO,FL - WINN DIXIE",2.409133,5387,0
"ORLANDO,FL - FOOD LION",2.38573,897,1
"SYRACUSE - P & C FOOD MARKE",2.242766,2834,1
"SYRACUSE - PRICE CHOPPER",2.222778,2801,1
"SYRACUSE - WEGMANS",3.475264,1233,1
"NEW ENGLAND (NORTH) - SHOP N SAVE",2.106527,8993,1
"SAN ANT/CORPUS CHR - H E BUTT",3.320013,17968,1
"BIRMINGHAM/MONTGOM - BRUNOS",2.38728,9497,1
"BIRMINGHAM/MONTGOM - KROGER",2.616574,1617,0
"BIRMINGHAM/MONTGOM - WINN DIXIE",2.261564,5318,1
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.627375,2053,1
"NEW YORK (NEW) - A & P",2.653224,8778,0
"NEW YORK (NEW) - PATHMARK",4.386501,2978,1
"NEW YORK (NEW) - WALDBAUMS",4.512059,1078,0
"ROANOKE (NEW) - FOOD LION",2.47315,3352,1
"ROANOKE (NEW) - KROGER CO",2.46668,4982,1
"LOS ANGELES - LUCKY",2.44967,26664,1
"LOS ANGELES - RALPHS",3.586967,5985,1
"LOS ANGELES - VONS",3.582613,7523,1
"CHICAGO - DOMINICK",2.38665,26996,1
"CHICAGO - JEWEL",3.259193,10687,0
"CHICAGO - OMNI",2.223782,9116,1
"HOUSTON - KROGER CO",2.76656,8439,0
"HOUSTON - RANDALLS",3.283912,4836,1
"PITTSBURGH - GIANT EAGLE",3.324843,3494,1
"DETROIT - FARMER JACKS",2.446888,11005,1
"DETROIT - KROGER CO",2.544798,7199,1
"CLEVELAND - STOP N SHOP",2.444217,5369,1
"ST. LOUIS - NATIONAL SUPER",2.861349,6895,1
"ST. LOUIS - SCHNUCK MARKETS",2.386804,13428,1
"DALLAS/FT. WORTH - ALBERTSONS",3.452873,3533,1
"DALLAS/FT. WORTH - KROGER CO",2.467901,6480,1
"DALLAS/FT. WORTH - TOM THUMB",3.320481,2827,0
"DALLAS/FT. WORTH - WINN DIXIE",2.372799,2669,1
"BOSTON - SHAWS",2.440397,2114,0
"BOSTON - STAR MARKET",3.124682,786,0
"BOSTON - STOP & SHOP",2.578274,2734,0
"SAN FRANCISCO - LUCKY",2.842912,12980,1
"TAMPA/ST. PETE - KASH N KARRY",3.229219,3176,1
"TAMPA/ST. PETE - PUBLIX",2.753764,5048,1
"TAMPA/ST. PETE - WINN DIXIE",2.698081,5316,1
"DENVER - KING SOOPERS INC",3.283381,4531,1
"PHILADELPHIA - ACME MARKET",3.242581,4448,1
"ATLANTA - KROGER CO",2.490494,5470,1
"ATLANTA - WINN DIXIE",2.693674,2814,0
"CINCINNATI - KROGER CO",2.614931,6778,1
"INDIANAPOLIS - KROGER CO",2.950683,3001,0
"OKLAHOMA CITY - HOMELAND",2.403033,2506,1
"SACRAMENTO - RALEYS",3.852786,1705,1
"SAN DIEGO - LUCKY",2.435748,10132,1
"SAN DIEGO - RALPHS",3.586022,1488,1
"SALT LAKE CITY - SMITHS FOOD",2.919096,1681,1
"PHOENIX - SAFEWAY",3.053196,4756,1
"PHOENIX - FRY'S FOOD STORE",3.587385,1522,1
"PHOENIX - SMITHS FOOD",2.652381,1470,1
"MIAMI - PUBLIX",2.63933,8889,1
"MIAMI - WINN DIXIE",2.521206,9054,1
"NASHVILLE - KROGER CO",2.253269,4130,1
"RALEIGH/GREENSBORO - WINN DIXIE",2.548659,1901,1
"RALEIGH/GREENSBORO - FOOD LION",2.464668,4203,1
"ALBANY,NY - PRICE CHOPPER",2.222636,2951,1
"BALTI/WASH - GIANT FOOD INC",3.78488,4537,1
"BALTI/WASH - SAFEWAY",2.919913,6880,0
"BALTI/WASH - SUPER FRESH",3.332646,1939,0
"MILWAUKEE - KOHLS FOOD STORE",3.156328,1612,0
"NEW ORLEANS - WINN DIXIE",2.783967,3680,0
"BUFFALO/ROCHESTER - TOPS MARKETS",3.209243,3116,0
"BUFFALO/ROCHESTER - WEGMANS",1.992164,29095,1
"CHARLOTTE - BI LO",2.38699,1814,1
"CHARLOTTE - HARRIS TEETER",2.487358,1582,1
"CHARLOTTE - WINN DIXIE",2.333455,2750,1
"CHARLOTTE - FOOD LION",2.449308,3975,1
"HARTFORD - STOP & SHOP",3.29387,2137,0
"JACKSONVILLE,FL - PUBLIX",2.735277,1681,1
"JACKSONVILLE,FL - WINN DIXIE",2.288428,5107,1
"JACKSONVILLE,FL - FOOD LION",2.384843,1016,1
"LOUISVILLE - KROGER CO",2.422747,2796,1
"LOUISVILLE - WINN DIXIE",2.359502,1605,0
"RICHMOND/NORFOLK - FOOD LION",2.412542,9456,1
"RICHMOND/NORFOLK - NEW FARM FRESH",2.808634,2942,1
"COLUMBUS,OH - BIG BEAR",2.492167,3064,1
"COLUMBUS,OH - KROGER CO",2.386952,7373,1
"LITTLE ROCK - HARVEST FOODS",2.421225,2742,0
"WICHITA - DILLON COMPANIES",3.373016,1386,1
"SOUTH CAROLINA - BI LO",2.386756,8336,1
"SOUTH CAROLINA - FOOD LION",2.548054,5525,1
"SOUTH CAROLINA - WINN DIXIE",2.386779,3449,1
"ORLANDO,FL - PUBLIX",2.7151,5086,1
"ORLANDO,FL - WINN DIXIE",2.399508,5687,1
"ORLANDO,FL - FOOD LION",2.376214,824,1
"SYRACUSE - P & C FOOD MARKE",3.162162,1073,0
"SYRACUSE - PRICE CHOPPER",2.222841,2154,1
"SYRACUSE - WEGMANS",1.981479,8261,1
"NEW ENGLAND (NORTH) - SHOP N SAVE",2.106862,7374,1
"SAN ANT/CORPUS CHR - H E BUTT",2.653357,34811,1
"BIRMINGHAM/MONTGOM - BRUNOS",2.390888,9087,1
"BIRMINGHAM/MONTGOM - KROGER",2.268722,2043,1
"BIRMINGHAM/MONTGOM - WINN DIXIE",2.293682,5666,1
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.624183,2142,1
"NEW YORK (NEW) - A & P",2.65347,11240,0
"NEW YORK (NEW) - PATHMARK",4.387056,3183,1
"NEW YORK (NEW) - WALDBAUMS",3.990775,1626,0
"ROANOKE (NEW) - FOOD LION",2.385835,3784,1
"ROANOKE (NEW) - KROGER CO",2.465333,5798,1
"LOS ANGELES - LUCKY",2.5204,14314,1
"LOS ANGELES - RALPHS",3.271915,7609,1
"LOS ANGELES - VONS",3.567818,6252,1
"CHICAGO - DOMINICK",3.18486,7622,1
"CHICAGO - JEWEL",3.267288,11164,0
"CHICAGO - OMNI",2.326059,10173,1
"HOUSTON - KROGER CO",2.762125,8206,0
"HOUSTON - RANDALLS",3.308352,5364,1
"PITTSBURGH - GIANT EAGLE",1.586608,9976,1
"DETROIT - FARMER JACKS",2.435502,11419,1
"DETROIT - KROGER CO",2.51863,6656,1
"CLEVELAND - STOP N SHOP",2.459341,4095,1
"ST. LOUIS - NATIONAL SUPER",2.99233,4824,1
"ST. LOUIS - SCHNUCK MARKETS",2.386729,10444,1
"DALLAS/FT. WORTH - ALBERTSONS",2.91972,3139,0
"DALLAS/FT. WORTH - KROGER CO",2.501503,4656,1
"DALLAS/FT. WORTH - TOM THUMB",3.319338,3144,0
"DALLAS/FT. WORTH - WINN DIXIE",2.373229,2824,1
"BOSTON - SHAWS",2.43329,2331,0
"BOSTON - STAR MARKET",3.134503,684,0
"BOSTON - STOP & SHOP",2.521792,2455,0
"SAN FRANCISCO - LUCKY",3.698567,8307,1
"TAMPA/ST. PETE - KASH N KARRY",3.175323,3639,1
"TAMPA/ST. PETE - PUBLIX",2.739454,4978,1
"TAMPA/ST. PETE - WINN DIXIE",2.640883,4667,1
"DENVER - KING SOOPERS INC",2.726125,9979,1
"PHILADELPHIA - ACME MARKET",3.42454,3969,1
"ATLANTA - KROGER CO",2.401338,6725,1
"ATLANTA - WINN DIXIE",2.696323,3563,0
"CINCINNATI - KROGER CO",2.574834,7216,1
"INDIANAPOLIS - KROGER CO",3.120296,3109,0
"OKLAHOMA CITY - HOMELAND",2.40721,2996,1
"SACRAMENTO - RALEYS",3.853037,1844,1
"SAN DIEGO - LUCKY",2.92879,7176,1
"SAN DIEGO - RALPHS",3.273392,2052,1
"SALT LAKE CITY - SMITHS FOOD",2.91978,1820,1
"PHOENIX - SAFEWAY",3.053122,3972,1
"PHOENIX - FRY'S FOOD STORE",3.585696,1552,1
"PHOENIX - SMITHS FOOD",3.012598,2302,1
"MIAMI - PUBLIX",2.649228,9653,1
"MIAMI - WINN DIXIE",2.542347,7781,1
"NASHVILLE - KROGER CO",2.253387,4503,1
"RALEIGH/GREENSBORO - WINN DIXIE",2.618491,1882,1
"RALEIGH/GREENSBORO - FOOD LION",2.375408,4286,1
"ALBANY,NY - PRICE CHOPPER",2.222389,3332,1
"BALTI/WASH - GIANT FOOD INC",3.053453,12946,1
"BALTI/WASH - SAFEWAY",2.920301,8783,1
"BALTI/WASH - SUPER FRESH",3.332992,4886,1
"MILWAUKEE - KOHLS FOOD STORE",3.140554,1551,0
"NEW ORLEANS - WINN DIXIE",2.646013,3938,0
"BUFFALO/ROCHESTER - TOPS MARKETS",3.200789,2281,1
"BUFFALO/ROCHESTER - WEGMANS",2.024027,10821,1
"CHARLOTTE - BI LO",2.386387,1954,1
"CHARLOTTE - HARRIS TEETER",2.470874,1648,0
"CHARLOTTE - WINN DIXIE",2.333333,2877,1
"CHARLOTTE - FOOD LION",2.401625,4061,1
"HARTFORD - STOP & SHOP",3.372918,1381,0
"JACKSONVILLE,FL - PUBLIX",2.742762,1796,1
"JACKSONVILLE,FL - WINN DIXIE",2.430782,4782,1
"JACKSONVILLE,FL - FOOD LION",2.37931,986,1
"LOUISVILLE - KROGER CO",2.442341,2853,0
"LOUISVILLE - WINN DIXIE",2.359773,1765,0
"RICHMOND/NORFOLK - FOOD LION",2.408644,7219,1
"RICHMOND/NORFOLK - NEW FARM FRESH",2.84012,2677,1
"COLUMBUS,OH - BIG BEAR",2.446116,3257,1
"COLUMBUS,OH - KROGER CO",2.386641,5809,1
"LITTLE ROCK - HARVEST FOODS",2.656902,2253,1
"WICHITA - DILLON COMPANIES",3.373998,1123,0
"SOUTH CAROLINA - BI LO",2.386761,8747,1
"SOUTH CAROLINA - FOOD LION",2.55322,5186,1
"SOUTH CAROLINA - WINN DIXIE",2.386981,4747,1
"ORLANDO,FL - PUBLIX",2.7095,5105,1
"ORLANDO,FL - WINN DIXIE",2.408414,5372,1
"ORLANDO,FL - FOOD LION",2.383621,696,1
"SYRACUSE - P & C FOOD MARKE",3.169538,1103,0
"SYRACUSE - PRICE CHOPPER",2.222081,2355,1
"SYRACUSE - WEGMANS",1.988506,4176,1
"NEW ENGLAND (NORTH) - SHOP N SAVE",2.106595,6839,1
"SAN ANT/CORPUS CHR - H E BUTT",3.053264,24219,1
"BIRMINGHAM/MONTGOM - BRUNOS",2.391386,9612,1
"BIRMINGHAM/MONTGOM - KROGER",2.407018,1995,1
"BIRMINGHAM/MONTGOM - WINN DIXIE",2.289599,6509,1
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.485362,1947,1
"NEW YORK (NEW) - A & P",4.400715,3918,1
"NEW YORK (NEW) - PATHMARK",3.476873,4886,1
"NEW YORK (NEW) - WALDBAUMS",4.176642,2055,0
"ROANOKE (NEW) - FOOD LION",2.358839,4169,1
"ROANOKE (NEW) - KROGER CO",2.446655,5127,0
"LOS ANGELES - LUCKY",3.429202,9520,1
"LOS ANGELES - RALPHS",2.65326,10169,1
"LOS ANGELES - VONS",3.563016,5213,0
"CHICAGO - DOMINICK",3.214799,6541,1
"CHICAGO - JEWEL",3.266376,11465,0
"CHICAGO - OMNI",2.16794,17673,1
"HOUSTON - KROGER CO",2.768649,8191,0
"HOUSTON - RANDALLS",2.800964,6225,1
"PITTSBURGH - GIANT EAGLE",3.326649,2593,1
"DETROIT - FARMER JACKS",2.455656,9167,1
"DETROIT - KROGER CO",2.512628,5583,0
"CLEVELAND - STOP N SHOP",2.516801,3214,1
"ST. LOUIS - NATIONAL SUPER",3.277117,2858,1
"ST. LOUIS - SCHNUCK MARKETS",2.386602,10763,1
"DALLAS/FT. WORTH - ALBERTSONS",2.456511,4024,0
"DALLAS/FT. WORTH - KROGER CO",2.430754,6874,1
"DALLAS/FT. WORTH - TOM THUMB",4.049327,2899,0
"DALLAS/FT. WORTH - WINN DIXIE",2.373405,2587,1
"BOSTON - SHAWS",2.456473,2217,0
"BOSTON - STAR MARKET",1.987003,4001,0
"BOSTON - STOP & SHOP",2.547434,1929,0
"SAN FRANCISCO - LUCKY",3.752562,5953,1
"TAMPA/ST. PETE - KASH N KARRY",3.261659,2809,1
