CS_PropertyID,rev_psf,Rent,leasing_rate,size,City_Market_Rent,stories,age,renovated,class,green_rating,LEED,amenities,Utility_Costs,class_a,class_b
470579,35.025435,39.35,89.01,37800,27.19,10,82,0,C,0,0,0,-1.334763896,0,0
470555,44.091,45,97.98,74330,27.26,3,83,1,B,0,0,0,-1.334763896,0,1
760963,44.0969,61,72.29,8640,27.16,1,66,1,C,0,0,0,-1.334763896,0,0
470506,73.44,75,97.92,83160,26.94,6,22,0,A,0,0,0,-1.334763896,1,0
247365,38.884074,42.89,90.66,331494,40.79,19,23,0,A,1,0,1,0.808962754,1,0
247390,22.85855,31.97,71.5,484154,40.32,21,37,0,A,0,0,1,0.809839898,1,0
27050,31.548,33,95.6,50000,40.83,4,42,1,B,0,0,0,0.809839898,0,1
247517,30.3105,33,91.85,1124719,40.68,44,32,1,A,0,0,1,0.809839898,1,0
247343,33.03,36,91.75,280500,40.95,14,44,0,A,0,0,1,0.809839898,1,0
247386,38.606328,39.33,98.16,311400,40.96,15,37,1,A,0,0,1,0.809839898,1,0
254039,23.8014,42,56.67,12000,40.76,3,16,0,B,0,0,0,0.809839898,0,1
42171,46.8,48,97.5,450000,40.42,23,25,0,A,0,0,1,0.809839898,1,0
247400,47.866377,49.69,96.33,492139,40.5,20,39,1,A,0,0,1,0.809839898,1,0
42172,89.6744,91.04,98.5,824106,40.31,39,17,0,A,0,0,1,0.809839898,1,0
348678,40.3469,43,93.83,275352,43.02,7,6,0,A,1,0,1,0.244136256,1,0
596589,42.8065,43,99.55,297922,43.01,10,4,0,A,0,0,1,0.248378735,1,0
57,0.1426,46,0.31,190633,42.58,10,0,0,A,0,0,0,0.248378735,1,0
694938,43.412772,43.71,99.32,731852,30.54,28,2,0,A,1,1,1,-0.521982062,1,0
300622,16.8759,17,99.27,302541,30.11,4,86,1,C,0,0,1,-0.521656945,0,0
246934,45,45,100,328331,46.66,24,21,0,A,1,0,1,0.808962754,1,0
252361,30,30,100,6144,47,2,52,0,C,0,0,0,0.809839898,0,0
246950,49.03,49.03,100,26500,46.88,3,17,0,B,0,0,0,0.809839898,0,1
83684,52.039414,53.33,97.58,79490,47.08,11,29,1,A,0,0,1,0.809839898,1,0
246975,44.0685,45,97.93,289873,38.85,14,23,0,A,1,0,1,0.808962754,1,0
247478,22.706306,31.22,72.73,6600,39.16,2,42,0,B,0,0,0,0.809839898,0,1
246995,33,33,100,33600,39.13,3,30,0,B,0,0,1,0.809839898,0,1
246972,49.904322,50.98,97.89,343421,38.9,19,22,0,A,0,0,1,0.809839898,1,0
249446,44.73,45,99.4,93086,49,9,46,1,A,1,0,1,0.808962754,1,0
1334254,23.053152,39.36,58.57,7000,48.51,2,72,0,C,0,0,0,0.809839898,0,0
249445,47.082,52.5,89.68,55000,48.79,3,39,0,A,0,0,0,0.809839898,1,0
249442,66.201252,67.08,98.69,295693,48.68,13,43,1,A,0,0,1,0.809839898,1,0
249453,44.2125,45,98.25,151110,49.07,11,46,1,A,1,0,1,0.808962754,1,0
1334254,23.053152,39.36,58.57,7000,48.78,2,72,0,C,0,0,0,0.809839898,0,0
249445,47.082,52.5,89.68,55000,48.58,3,39,0,A,0,0,0,0.809839898,1,0
249442,66.201252,67.08,98.69,295693,49,13,43,1,A,0,0,1,0.809839898,1,0
379520,43.58013,45.1,96.63,677667,35.59,32,21,0,A,1,0,1,-0.196562,1,0
379509,23.12162,25.4,91.03,200000,35.86,11,34,1,B,0,0,1,-0.191080175,0,1
15438,22.6644,25.5,88.88,88000,35.49,9,26,0,B,0,0,1,-0.191080175,0,1
379526,32.19075,33.75,95.38,286822,35.58,13,27,1,B,0,0,1,-0.191080175,0,1
379537,33.464347,34.51,96.97,100425,35.69,13,26,0,B,0,0,1,-0.191080175,0,1
379545,25.863,37,69.9,104271,35.8,11,34,0,B,0,0,1,-0.191080175,0,1
379533,34.848198,39.27,88.74,415150,35.74,28,22,0,A,0,0,1,-0.191080175,1,0
379529,31.601904,40.16,78.69,208325,35.97,15,26,1,B,0,0,1,-0.191080175,0,1
129218,42.575725,45.25,94.09,591840,40.07,12,17,0,A,1,0,1,0.244136256,1,0
790208,0,23.5,0,11822,39.81,2,101,0,C,0,0,0,0.248378735,0,0
129279,23.455,25,93.82,51153,40.09,12,22,0,B,0,0,0,0.248378735,0,1
129892,23.625,27,87.5,20000,39.86,9,68,0,C,0,0,0,0.248378735,0,0
1134116,14.326912,27.52,52.06,3546,40.03,2,107,1,C,0,0,0,0.248378735,0,0
129658,28.52346,30.05,94.92,27811,40.09,8,81,1,C,0,0,1,0.248378735,0,0
130437,20.2112,32,63.16,9500,40.07,3,62,0,C,0,0,0,0.248378735,0,0
129220,34.155447,34.49,99.03,65297,40,14,51,1,B,0,0,0,0.248378735,0,1
130157,0.0035,35,0.01,9496,39.75,3,48,1,C,0,0,0,0.248378735,0,0
129419,34.431782,35.42,97.21,73893,39.95,12,43,0,B,0,0,1,0.248378735,0,1
129248,34.844958,36.18,96.31,149568,39.74,12,27,0,B,0,0,1,0.248378735,0,1
41201,21.244482,36.39,58.38,40459,39.86,7,102,0,C,0,0,0,0.248378735,0,0
129233,36.090135,36.51,98.85,413003,39.84,13,20,0,A,0,0,1,0.248378735,1,0
129530,37,37,100,114801,40.04,12,44,1,B,0,0,0,0.248378735,0,1
129531,34.04625,37.5,90.79,44258,39.93,11,86,1,B,0,0,1,0.248378735,0,1
129213,34.6408,38,91.16,71489,39.77,11,24,0,B,0,0,1,0.248378735,0,1
129270,35.5794,38,93.63,80403,40.22,15,53,0,C,0,0,0,0.248378735,0,0
129277,9.44768,38.72,24.4,239174,39.96,12,19,0,A,0,0,0,0.248378735,1,0
129226,35.525052,38.97,91.16,278772,40.08,12,25,0,B,0,0,1,0.248378735,0,1
129282,32.702144,39.08,83.68,205319,40.39,12,38,0,B,0,0,0,0.248378735,0,1
723164,18.634845,39.19,47.55,74028,39.98,12,1,0,A,0,0,0,0.248378735,1,0
129280,28.159911,39.39,71.49,170000,40.33,12,34,0,B,0,0,1,0.248378735,0,1
129586,36.89695,39.5,93.41,40000,40.25,12,89,1,B,0,0,0,0.248378735,0,1
129207,40,40,100,269000,40.11,12,6,0,A,0,0,1,0.248378735,1,0
129896,38.708,40,96.77,269626,39.66,12,3,0,A,0,0,1,0.248378735,1,0
129428,38.898743,40.49,96.07,225000,40.16,12,21,0,B,0,0,1,0.248378735,0,1
129283,41,41,100,123000,39.91,12,44,0,A,0,0,1,0.248378735,1,0
129529,40.349638,41.38,97.51,67997,39.72,11,81,0,C,0,0,0,0.248378735,0,0
129528,35.92057,41.45,86.66,78470,40.39,12,57,1,B,0,0,1,0.248378735,0,1
130461,41.173769,41.51,99.19,348629,39.93,12,15,0,A,0,0,1,0.248378735,1,0
129234,41.314878,41.91,98.58,105836,40.3,12,20,0,B,0,0,1,0.248378735,0,1
129221,42,42,100,60321,40.14,11,21,0,B,0,0,1,0.248378735,0,1
129227,40.5762,42,96.61,79294,39.55,12,21,0,B,0,0,1,0.248378735,0,1
129272,40.899755,42.23,96.85,120276,39.85,14,26,0,B,0,0,1,0.248378735,0,1
753213,14.202001,42.79,33.19,310748,40.17,10,1,0,A,0,0,1,0.248378735,1,0
129236,41.955408,43.74,95.92,190643,39.69,12,24,0,B,0,0,1,0.248378735,0,1
130253,44.06,44.06,100,216192,40.1,12,15,0,A,0,0,1,0.248378735,1,0
129250,31.1281,44.75,69.56,174589,40.21,12,25,0,B,0,0,0,0.248378735,0,1
129252,45,45,100,444235,40.02,12,26,0,B,0,0,0,0.248378735,0,1
129748,43.722,45,97.16,381068,40.04,12,6,0,A,0,0,1,0.248378735,1,0
129251,32.175429,46.09,69.81,298207,40.11,12,27,1,B,0,0,1,0.248378735,0,1
129441,45.389476,46.42,97.78,189000,40.12,12,25,0,B,0,0,1,0.248378735,0,1
129211,46.99,46.99,100,342014,39.93,12,18,0,A,0,0,1,0.248378735,1,0
129212,45.934002,47.34,97.03,167233,40.36,12,25,1,B,0,0,0,0.248378735,0,1
129278,48.348576,49.68,97.32,201657,40.06,12,29,0,B,0,0,1,0.248378735,0,1
129209,47.3331,51,92.81,172937,39.93,12,25,0,B,0,0,1,0.248378735,0,1
129206,49.095508,52.03,94.36,244585,40.23,12,25,0,A,0,0,1,0.248378735,1,0
129223,52.6119,53.5,98.34,214029,39.84,12,37,1,A,0,0,1,0.248378735,1,0
248965,35.47152,45.9,77.28,317729,40.94,16,20,0,A,1,0,1,0.808962754,1,0
1467604,33,33,100,90607,41.34,5,12,0,A,0,0,0,0.809839898,1,0
248850,28.35522,34.2,82.91,110000,40.87,3,27,1,A,0,0,0,0.809839898,1,0
623257,39.902848,41.12,97.04,285516,41.24,12,5,0,A,0,0,1,0.809839898,1,0
528007,51.1974,57,89.82,286210,41.35,12,6,0,A,0,0,0,0.809839898,1,0
246876,45.627183,46.13,98.91,301414,32.93,22,22,0,A,1,0,0,0.808962754,1,0
363882,21.2832,24,88.68,7776,32.9,2,74,0,C,0,0,0,0.809839898,0,0
48078,25.355952,26.64,95.18,26135,33.39,4,22,0,B,0,0,0,0.809839898,0,1
246857,25.976293,31.69,81.97,19849,33.31,4,22,0,B,0,0,0,0.809839898,0,1
246875,34.2,34.2,100,21302,33.1,2,38,0,B,0,0,0,0.809839898,0,1
246870,52.709307,53.67,98.21,292056,32.75,20,18,0,A,0,0,1,0.809839898,1,0
247256,45.793251,46.13,99.27,135943,34.12,5,19,0,A,1,0,0,0.808962754,1,0
48078,25.355952,26.64,95.18,26135,34.37,4,22,0,B,0,0,0,0.809839898,0,1
246857,25.976293,31.69,81.97,19849,34.34,4,22,0,B,0,0,0,0.809839898,0,1
246875,34.2,34.2,100,21302,34.2,2,38,0,B,0,0,0,0.809839898,0,1
246870,52.709307,53.67,98.21,292056,34.42,20,18,0,A,0,0,1,0.809839898,1,0
247407,35.98056,46.2,77.88,43796,44.54,4,16,0,A,1,0,0,0.808962754,1,0
5632706,0,39.09,0,8242,44.57,1,29,0,B,0,0,0,0.809839898,0,1
1470792,20.3544,39.6,51.4,10700,44.57,2,1,0,B,0,0,0,0.809839898,0,1
710529,0,40.8,0,24977,44.63,2,0,0,B,0,0,0,0.809839898,0,1
247500,44.61,44.61,100,163211,44.58,6,49,1,B,0,0,1,0.809839898,0,1
254907,43.6275,45,96.95,63355,44.43,7,42,0,A,0,0,1,0.809839898,1,0
251036,48,48,100,20469,44.76,4,44,0,B,0,0,0,0.809839898,0,1
248956,39.08736,46.8,83.52,103015,41.6,7,16,0,A,1,0,1,0.808962754,1,0
1467604,33,33,100,90607,41.28,5,12,0,A,0,0,0,0.809839898,1,0
248850,28.35522,34.2,82.91,110000,41.06,3,27,1,A,0,0,0,0.809839898,1,0
623257,39.902848,41.12,97.04,285516,41.25,12,5,0,A,0,0,1,0.809839898,1,0
528007,51.1974,57,89.82,286210,41.17,12,6,0,A,0,0,0,0.809839898,1,0
249451,46.5864,47,99.12,139061,47.53,10,35,1,A,1,0,1,0.808962754,1,0
246772,2.5242,3,84.14,21444,47.27,3,50,1,B,0,0,0,0.809839898,0,1
632977,42.9696,48,89.52,10500,47.44,2,53,0,C,0,0,0,0.809839898,0,0
246850,79.947,81,98.7,313304,47.2,22,42,1,A,0,0,1,0.809839898,1,0
313265,43.3236,47.4,91.4,217000,37.75,11,17,0,A,1,0,1,0.808962754,1,0
313367,22.9515,33,69.55,102918,38.06,4,22,0,B,0,0,0,0.809839898,0,1
313293,33.34176,34.05,97.92,115571,37.73,6,20,0,A,0,0,1,0.809839898,1,0
313368,32.16024,37.8,85.08,96490,37.45,4,19,0,A,0,0,0,0.809839898,1,0
314413,38.4,38.4,100,41500,38.07,2,19,0,B,0,0,0,0.809839898,0,1
129264,47.99,47.99,100,419619,45.44,12,93,1,A,1,1,1,0.244136256,1,0
129260,26.5829,32.3,82.3,110286,45.36,11,38,0,B,0,0,0,0.248378735,0,1
129200,32.9,32.9,100,58349,45.84,10,95,1,B,0,0,0,0.248378735,0,1
129417,31.116369,33.87,91.87,108558,45.62,12,65,1,B,0,0,0,0.248378735,0,1
129274,26.713428,35.14,76.02,43616,45.85,12,22,0,B,0,0,1,0.248378735,0,1
129419,34.431782,35.42,97.21,73893,45.51,12,43,0,B,0,0,1,0.248378735,0,1
129233,36.090135,36.51,98.85,413003,45.69,13,20,0,A,0,0,1,0.248378735,1,0
129261,33.8476,37,91.48,324000,45.76,12,18,0,A,0,0,1,0.248378735,1,0
130461,41.173769,41.51,99.19,348629,45.81,12,15,0,A,0,0,1,0.248378735,1,0
129234,41.314878,41.91,98.58,105836,45.81,12,20,0,B,0,0,1,0.248378735,0,1
129203,40.3116,42,95.98,195711,45.53,12,16,0,A,0,0,1,0.248378735,1,0
359859,37.277126,42.37,87.98,498920,45.7,10,105,1,A,0,0,1,0.248378735,1,0
129266,30.97872,42.6,72.72,431507,45.64,14,79,1,B,0,0,1,0.248378735,0,1
129405,40.885673,43.63,93.71,133849,45.85,10,25,1,A,0,0,0,0.248378735,1,0
129236,41.955408,43.74,95.92,190643,45.55,12,24,0,B,0,0,1,0.248378735,0,1
129237,43.647256,44.84,97.34,224873,45.33,11,90,1,A,0,0,1,0.248378735,1,0
130130,38.0295,45,84.51,6398,45.73,4,108,0,C,0,0,0,0.248378735,0,0
129861,45.20475,45.25,99.9,789192,45.4,12,12,0,A,0,0,1,0.248378735,1,0
129267,40.645786,45.46,89.41,260779,45.38,11,17,0,A,0,0,1,0.248378735,1,0
94482,45.2124,45.6,99.15,306563,45.86,10,38,1,B,0,0,1,0.248378735,0,1
1486835,0.20174,45.85,0.44,34707,45.93,6,104,1,B,0,0,0,0.248378735,0,1
129246,39.91995,46.69,85.5,489000,45.08,15,24,0,B,0,0,1,0.248378735,0,1
129211,46.99,46.99,100,342014,45.19,12,18,0,A,0,0,1,0.248378735,1,0
129201,48,48,100,119226,45.74,10,18,0,A,0,0,0,0.248378735,1,0
129693,48,48,100,224873,45.11,12,7,0,A,0,0,1,0.248378735,1,0
130704,38.0208,48,79.21,25810,45.45,7,97,1,B,0,0,0,0.248378735,0,1
129273,48.08,48.08,100,586478,45.23,12,24,0,A,0,0,1,0.248378735,1,0
129243,48.5,48.5,100,422200,45.52,11,27,0,A,0,0,0,0.248378735,1,0
129209,47.3331,51,92.81,172937,45.7,12,25,0,B,0,0,1,0.248378735,0,1
129688,45.594032,51.04,89.33,177198,45.37,10,1,0,A,0,0,1,0.248378735,1,0
129206,49.095508,52.03,94.36,244585,45.66,12,25,0,A,0,0,1,0.248378735,1,0
129247,54.27,54.27,100,242787,45.81,12,106,1,A,0,0,1,0.248378735,1,0
130011,55,55,100,368880,45.94,14,6,0,A,0,0,1,0.248378735,1,0
130466,48.857576,57.13,85.52,283889,45.06,10,1,0,A,0,0,1,0.248378735,1,0
129202,60,60,100,183808,45.71,11,16,0,A,0,0,1,0.248378735,1,0
129265,61.521126,62.13,99.02,243717,45.57,12,18,0,A,0,0,1,0.248378735,1,0
247384,43.1136,48,89.82,450000,48.12,23,25,0,A,1,0,1,0.808962754,1,0
247390,22.85855,31.97,71.5,484154,48.02,21,37,0,A,0,0,1,0.809839898,1,0
27050,31.548,33,95.6,50000,47.79,4,42,1,B,0,0,0,0.809839898,0,1
247517,30.3105,33,91.85,1124719,48.04,44,32,1,A,0,0,1,0.809839898,1,0
247386,38.606328,39.33,98.16,311400,47.96,15,37,1,A,0,0,1,0.809839898,1,0
254039,23.8014,42,56.67,12000,47.79,3,16,0,B,0,0,0,0.809839898,0,1
42171,46.8,48,97.5,450000,48.12,23,25,0,A,0,0,1,0.809839898,1,0
247400,47.866377,49.69,96.33,492139,47.99,20,39,1,A,0,0,1,0.809839898,1,0
247535,45.9561,51,90.11,199534,48.04,19,40,0,A,0,0,1,0.809839898,1,0
679445,51.006,60,85.01,775541,48.41,12,0,0,A,0,0,1,0.809839898,1,0
42172,89.6744,91.04,98.5,824106,47.66,39,17,0,A,0,0,1,0.809839898,1,0
684629,48,48,100,115060,29.52,5,3,0,A,1,1,0,-1.338583252,1,0
471161,9.874305,12.15,81.27,218400,29.97,8,42,0,B,0,0,0,-1.334763896,0,1
1132550,26.26016,29.95,87.68,169065,29.93,6,0,0,A,0,0,1,-1.334763896,1,0
1132291,29.058,30,96.86,148338,30.16,4,0,0,A,0,0,1,-1.334763896,1,0
320632,47.467431,48.87,97.13,1083000,34.91,39,34,1,A,1,0,1,0.808962754,1,0
320800,18.556616,19.76,93.91,65625,34.9,9,91,0,B,0,0,1,0.809839898,0,1
320796,19.385865,22.95,84.47,23534,34.7,5,90,0,C,0,0,0,0.809839898,0,0
320726,23,23,100,216000,34.88,12,67,1,B,0,0,0,0.809839898,0,1
320642,24,24,100,53577,34.82,14,90,1,B,0,0,0,0.809839898,0,1
320922,24,24,100,13400,34.88,6,77,0,C,0,0,0,0.809839898,0,0
320573,20.8,26,80,22355,34.72,5,66,1,C,0,0,0,0.809839898,0,0
320577,22.4775,27,83.25,30000,34.76,5,100,1,B,0,0,0,0.809839898,0,1
320635,19.4454,27,72.02,64955,35.02,7,83,1,C,0,0,0,0.809839898,0,0
320876,27,27,100,30000,34.76,7,80,0,C,0,0,0,0.809839898,0,0
323202,28.300486,29.23,96.82,24250,34.93,4,100,1,B,0,0,0,0.809839898,0,1
320719,23.510015,29.93,78.55,430523,34.75,25,52,1,B,0,0,1,0.809839898,0,1
44637,28.656,30,95.52,572041,35.07,22,85,0,B,0,0,0,0.809839898,0,1
89098,20.655,30,68.85,15832,34.64,6,99,1,B,0,0,0,0.809839898,0,1
36158,27.135595,30.37,89.35,128838,35.06,14,94,1,B,0,0,0,0.809839898,0,1
320640,30.0303,30.5,98.46,99465,34.82,21,85,0,B,0,0,0,0.809839898,0,1
320847,26.99865,31.5,85.71,19600,35.03,6,82,1,C,0,0,0,0.809839898,0,0
320439,29.49478,31.99,92.2,106000,34.88,11,94,1,B,0,0,0,0.809839898,0,1
320756,32.6568,33,98.96,65000,35.06,8,93,0,C,0,0,0,0.809839898,0,0
321423,33,33,100,19000,35.03,5,100,0,C,0,0,0,0.809839898,0,0
320434,32.713678,34.18,95.71,711000,35.18,48,21,0,A,0,0,0,0.809839898,1,0
320432,30.5187,34.5,88.46,89927,35.01,11,85,1,B,0,0,0,0.809839898,0,1
320723,31.3023,34.55,90.6,434569,35,22,115,1,B,0,0,0,0.809839898,0,1
323237,34.75,34.75,100,39900,34.58,7,100,1,B,0,0,0,0.809839898,0,1
43473,35,35,100,15150,34.78,6,100,1,B,0,0,0,0.809839898,0,1
320362,32.466,35,92.76,151942,34.74,7,83,1,B,0,0,0,0.809839898,0,1
320845,27.755,35,79.3,51086,34.71,16,81,1,B,0,0,0,0.809839898,0,1
320877,29.6975,35,84.85,33000,34.64,6,100,0,B,0,0,0,0.809839898,0,1
320799,23.234568,35.14,66.12,18021,34.95,7,79,1,C,0,0,0,0.809839898,0,0
320441,34.5664,35.2,98.2,265363,34.74,16,104,0,B,0,0,0,0.809839898,0,1
321023,31.4885,35.5,88.7,37544,34.64,10,97,0,B,0,0,0,0.809839898,0,1
320428,34.463104,36.14,95.36,51051,34.63,6,93,1,B,0,0,0,0.809839898,0,1
320643,37.5,37.5,100,71345,35.06,15,100,1,B,0,0,1,0.809839898,0,1
320426,33.5844,38,88.38,240546,34.89,17,27,0,A,0,0,1,0.809839898,1,0
320630,31.578,38,83.1,623352,34.86,38,28,0,A,0,0,1,0.809839898,1,0
320600,38.5164,39,98.76,228470,34.39,22,21,0,A,0,0,1,0.809839898,1,0
87648,16.449048,39.56,41.58,180000,34.8,14,99,1,B,0,0,0,0.809839898,0,1
320637,34.78115,41.5,83.81,486711,34.46,42,32,0,A,0,0,0,0.809839898,1,0
320431,42,42,100,51376,35.16,11,99,1,B,0,0,1,0.809839898,0,1
320405,43,43,100,303645,34.94,18,48,1,A,0,0,1,0.809839898,1,0
320628,41.364,45,91.92,220000,35.21,26,21,0,A,0,0,1,0.809839898,1,0
320641,45.95,45.95,100,428420,34.84,30,29,0,A,0,0,1,0.809839898,1,0
320721,47.873175,50.25,95.27,56000,34.59,16,86,1,B,0,0,0,0.809839898,0,1
36160,55,55,100,43956,35.02,10,101,1,B,0,0,0,0.809839898,0,1
122010,57.7008,72,80.14,7050,34.95,3,101,0,C,0,0,0,0.809839898,0,0
246879,48.59946,49.45,98.28,227046,33.29,16,18,0,A,1,0,0,0.808962754,1,0
363882,21.2832,24,88.68,7776,32.76,2,74,0,C,0,0,0,0.809839898,0,0
48078,25.355952,26.64,95.18,26135,33.05,4,22,0,B,0,0,0,0.809839898,0,1
246857,25.976293,31.69,81.97,19849,32.92,4,22,0,B,0,0,0,0.809839898,0,1
246875,34.2,34.2,100,21302,33.08,2,38,0,B,0,0,0,0.809839898,0,1
246870,52.709307,53.67,98.21,292056,32.99,20,18,0,A,0,0,1,0.809839898,1,0
129029,46.85682,49.8,94.09,400215,45.41,10,20,0,A,1,0,1,0.244136256,1,0
129026,41.8278,42,99.59,384157,45.05,12,34,0,B,0,0,1,0.248378735,0,1
129027,43.93,43.93,100,272006,45,9,40,0,B,0,0,0,0.248378735,0,1
129652,39.199918,45.13,86.86,396894,45.39,10,26,0,A,0,0,1,0.248378735,1,0
819516,46.5065,47,98.95,311743,45.07,10,1,0,A,0,0,0,0.248378735,1,0
320853,47.855,50,95.71,347141,35.21,21,38,1,A,1,0,0,0.808962754,1,0
321131,12.303,15,82.02,18908,34.8,3,100,1,B,0,0,0,0.809839898,0,1
320800,18.556616,19.76,93.91,65625,35.01,9,91,0,B,0,0,1,0.809839898,0,1
320592,19.92,19.92,100,57772,34.77,3,154,1,B,0,0,0,0.809839898,0,1
320796,19.385865,22.95,84.47,23534,34.87,5,90,0,C,0,0,0,0.809839898,0,0
320726,23,23,100,216000,35.02,12,67,1,B,0,0,0,0.809839898,0,1
320867,19.5408,24,81.42,20784,34.74,4,107,1,B,0,0,0,0.809839898,0,1
320733,26.5,26.5,100,72000,34.8,10,99,1,B,0,0,1,0.809839898,0,1
321328,0,27.96,0,15000,35.03,2,101,0,C,0,0,0,0.809839898,0,0
4204072,20.001,30,66.67,2400,35.16,3,100,0,C,0,0,0,0.809839898,0,0
36158,27.135595,30.37,89.35,128838,34.83,14,94,1,B,0,0,0,0.809839898,0,1
320444,29.308095,31.05,94.39,313012,35.03,23,21,0,A,0,0,1,0.809839898,1,0
320749,28.175869,31.31,89.99,74325,35.21,5,24,0,B,0,0,0,0.809839898,0,1
320847,26.99865,31.5,85.71,19600,35.16,6,82,1,C,0,0,0,0.809839898,0,0
320439,29.49478,31.99,92.2,106000,35.06,11,94,1,B,0,0,0,0.809839898,0,1
42661,28.0832,32,87.76,58383,35.04,7,99,1,B,0,0,0,0.809839898,0,1
320742,29.0816,32,90.88,30000,34.73,4,83,1,B,0,0,1,0.809839898,0,1
320750,24.5184,32,76.62,22664,35.18,6,80,1,B,0,0,0,0.809839898,0,1
320453,25.9556,34,76.34,42839,35.1,6,22,0,B,0,0,0,0.809839898,0,1
320434,32.713678,34.18,95.71,711000,34.51,48,21,0,A,0,0,0,0.809839898,1,0
320432,30.5187,34.5,88.46,89927,35.08,11,85,1,B,0,0,0,0.809839898,0,1
320723,31.3023,34.55,90.6,434569,35.13,22,115,1,B,0,0,0,0.809839898,0,1
320362,32.466,35,92.76,151942,34.97,7,83,1,B,0,0,0,0.809839898,0,1
320845,27.755,35,79.3,51086,35.3,16,81,1,B,0,0,0,0.809839898,0,1
320799,23.234568,35.14,66.12,18021,34.65,7,79,1,C,0,0,0,0.809839898,0,0
320441,34.5664,35.2,98.2,265363,35.07,16,104,0,B,0,0,0,0.809839898,0,1
320428,34.463104,36.14,95.36,51051,34.63,6,93,1,B,0,0,0,0.809839898,0,1
45293,34.7434,38,91.43,492131,35.18,34,43,0,A,0,0,1,0.809839898,1,0
320426,33.5844,38,88.38,240546,35.22,17,27,0,A,0,0,1,0.809839898,1,0
320630,31.578,38,83.1,623352,35.15,38,28,0,A,0,0,1,0.809839898,1,0
6175205,16.3995,39,42.05,2378,35.11,2,54,0,C,0,0,0,0.809839898,0,0
87648,16.449048,39.56,41.58,180000,34.77,14,99,1,B,0,0,0,0.809839898,0,1
320364,13.877208,39.74,34.92,27000,35.04,3,100,1,B,0,0,0,0.809839898,0,1
320744,25.832,40,64.58,34104,35.07,5,22,0,B,0,0,1,0.809839898,0,1
320855,37.154936,41.21,90.16,180291,34.96,20,27,0,A,0,0,1,0.809839898,1,0
320431,42,42,100,51376,35.35,11,99,1,B,0,0,1,0.809839898,0,1
320420,42.2356,44,95.99,655173,35.23,37,35,0,A,0,0,1,0.809839898,1,0
320445,43.8795,45,97.51,322362,35.15,20,17,0,A,0,0,0,0.809839898,1,0
320609,23.0445,45,51.21,196630,35.05,10,50,1,B,0,0,0,0.809839898,0,1
320628,41.364,45,91.92,220000,34.8,26,21,0,A,0,0,1,0.809839898,1,0
48100,42.639084,50.04,85.21,273084,35.18,13,48,1,A,0,0,1,0.809839898,1,0
320469,46.084365,50.67,90.95,818711,35.11,41,36,0,A,0,0,1,0.809839898,1,0
320735,48.320922,51.09,94.58,499215,34.8,48,35,0,A,0,0,1,0.809839898,1,0
320738,51.02508,56.4,90.47,11150,35.15,3,102,0,B,0,0,0,0.809839898,0,1
44565,66.081848,68.21,96.88,137011,34.94,16,40,0,B,0,0,1,0.809839898,0,1
320443,94.54842,99.42,95.1,1708748,34.77,52,38,0,A,0,0,1,0.809839898,1,0
42214,48.39086,50.12,96.55,327697,45.07,10,36,1,A,1,0,1,0.808962754,1,0
249452,25.056,27,92.8,32535,45.48,3,47,1,B,0,0,1,0.809839898,0,1
249402,30.22254,34.2,88.37,30000,45.55,4,50,1,B,0,0,0,0.809839898,0,1
249396,35.4,35.4,100,17029,45.16,3,54,1,C,0,0,0,0.809839898,0,0
27225,34.1922,42,81.41,44253,45.48,5,50,0,B,0,0,0,0.809839898,0,1
249395,26.21604,42.6,61.54,32687,45.32,3,21,0,B,0,0,0,0.809839898,0,1
249404,0,48,0,80118,45.2,3,17,0,A,0,0,0,0.809839898,1,0
5335788,53.79,53.79,100,27679,45.33,6,66,0,C,0,0,0,0.809839898,0,0
468241,54,54,100,4400,44.76,1,55,0,B,0,0,0,0.809839898,0,1
249400,56.74812,57.2,99.21,104465,45.17,6,43,0,A,0,0,0,0.809839898,1,0
333647,46.6905,51,91.55,145903,33.97,12,34,0,A,1,0,1,0.808962754,1,0
333649,19.948896,20.99,95.04,80000,34.03,9,39,0,C,0,0,0,0.809839898,0,0
333620,18.31086,22.86,80.1,36661,33.92,5,47,0,B,0,0,1,0.809839898,0,1
116128,18.85464,25.2,74.82,32169,34.38,4,40,0,B,0,0,0,0.809839898,0,1
333618,33.62544,34.2,98.32,69043,34.2,7,39,1,B,0,0,0,0.809839898,0,1
333696,0,36,0,2942,34.37,1,27,0,C,0,0,0,0.809839898,0,0
732474,37.4646,51,73.46,100320,29.54,5,4,0,A,1,0,0,0.808962754,1,0
333663,18.505476,19.98,92.62,175000,30.16,10,21,0,A,0,0,1,0.809839898,1,0
1018182,26.7624,27,99.12,53000,29.99,3,29,0,B,0,0,0,0.809839898,0,1
1018185,26.4357,27,97.91,53000,30.04,3,29,0,B,0,0,0,0.809839898,0,1
333662,30.7164,33,93.08,157747,30.3,9,24,0,A,0,0,1,0.809839898,1,0
333803,42,42,100,66426,29.74,5,11,0,A,0,0,1,0.809839898,1,0
248946,50.593064,51.71,97.84,435039,30.62,24,21,0,A,1,0,1,0.808962754,1,0
248929,25.8,25.8,100,224640,30.55,20,35,1,A,0,0,1,0.809839898,1,0
42205,25.884628,27.11,95.48,65186,30.58,12,43,1,B,0,0,1,0.809839898,0,1
